Zip,Centroid Latitude,Centroid Longitude
99550,57.9041085,-153.042685
99551,60.9092566,-161.4202908
99552,60.9052996,-161.2278975
99553,54.1173183,-165.8308353
99554,62.7109971,-164.649719
99555,59.2608276,-158.655001
99556,59.9004502,-151.5753771
99557,61.420118,-156.0441993
65728,36.8713811,-93.3455609
65729,36.5139605,-92.5927387
65730,36.6236944,-94.1772886
65731,36.6534572,-93.1259243
65732,37.9416933,-93.1615448
65733,36.5271159,-92.8494189
65734,36.7952141,-93.9418175
65735,38.0399203,-93.4587267
65737,36.7111114,-93.3593376
65738,37.1392801,-93.5063979
65739,36.5109627,-93.2741175
65740,36.7135738,-93.163478
65785,37.7084751,-93.8250539
65786,37.964471,-92.9629371
65787,38.070593,-92.883347
65788,36.8066887,-91.6949454
65789,36.8628694,-91.8737137
65790,36.7029366,-92.1095725
65791,36.5791546,-91.4972299
65793,36.9915586,-91.9719865
65802,37.2074495,-93.3546121
65803,37.2831589,-93.2899048
65804,37.1504979,-93.2519212
65806,37.2055854,-93.2991573
65807,37.1675238,-93.3248076
65809,37.1724208,-93.1963698
65810,37.1197195,-93.3097235
72644,36.4331227,-92.9927634
83118,43.0478548,-110.9975762
83119,42.6439179,-110.9881971
83120,42.9147113,-111.1327146
72404,35.7739019,-90.7788264
72410,35.9474771,-91.0976478
73762,35.7131874,-97.9644372
72411,35.7450896,-90.5755071
72412,36.1241675,-90.6943787
72413,36.3018297,-90.8222186
72414,35.8248238,-90.3739854
73763,36.0937039,-98.3258038
73764,35.8547338,-98.2016948
72415,36.1266677,-91.1750129
72416,35.9639772,-90.7957209
73766,36.6555928,-97.8257272
72417,35.9156895,-90.5322248
72419,35.7497682,-90.3535472
72421,35.7853207,-90.9719512
73768,36.3547537,-98.2925626
73771,36.875804,-97.9731331
72422,36.424558,-90.519488
72424,36.3905201,-90.7363402
72425,36.2152485,-90.739245
72426,35.8682066,-90.0416389
72427,35.8670505,-90.9356618
72428,35.7392601,-90.2242991
72429,35.5060787,-90.9283959
72430,36.3345164,-90.1712735
72431,35.6325714,-91.0794089
73772,35.8632464,-98.4302957
73773,36.2657255,-97.9204761
7072,40.8264308,-74.0623347
20721,38.9152216,-76.7851292
7073,40.8170966,-74.0850235
7074,40.8381444,-74.0550768
20722,38.9345568,-76.9505961
7075,40.8501831,-74.0870676
7076,40.6330286,-74.3728991
20723,39.1376783,-76.8679423
7077,40.5541469,-74.2530596
20724,39.1010771,-76.8040031
7078,40.7423455,-74.3342374
20732,38.65514,-76.5425708
50311,41.6010382,-93.6728859
50312,41.5826778,-93.6766696
50313,41.6544767,-93.6241798
50314,41.6049642,-93.6312003
50315,41.5459183,-93.6221237
50316,41.6086291,-93.5995786
50317,41.6174634,-93.5466208
50319,41.5909124,-93.6042879
50320,41.5279423,-93.5679667
50321,41.5345552,-93.6624439
41048,39.0999252,-84.7060782
41049,38.2682752,-83.6441626
41051,38.9343577,-84.5518093
41052,38.6779873,-84.7685184
41055,38.5253922,-83.8664645
41056,38.6019394,-83.7774019
41059,39.0133953,-84.35138
41062,38.7040099,-83.9228395
41063,38.8468973,-84.4943011
41064,38.5134727,-84.06423
41071,39.0718051,-84.4851179
41073,39.101364,-84.4787683
41074,39.1123079,-84.4628396
41075,39.0824357,-84.4571108
41076,39.017315,-84.436457
41080,39.054694,-84.8241887
41083,38.6660288,-84.9674342
40025,38.2998242,-85.648762
48023,42.7043848,-82.6588518
40026,38.4311565,-85.5326392
48025,42.5203566,-83.2648239
48026,42.537633,-82.9467415
40031,38.4294155,-85.4008138
48027,42.9442888,-82.6940405
32025,30.1070966,-82.579111
32026,30.0541489,-82.1816808
32033,29.7881116,-81.4343237
48028,42.5802086,-82.6166201
40033,37.5442451,-85.2255657
40036,38.512839,-85.0523085
40037,37.6606388,-85.4175183
48030,42.46192,-83.097685
40040,37.7770431,-85.0692861
11205,40.6946616,-73.9662413
11206,40.7019538,-73.9423577
11207,40.6707568,-73.8942089
11208,40.668564,-73.8709902
11209,40.6219934,-74.0301337
11210,40.6281442,-73.946323
47884,39.6124058,-87.448085
47885,39.5104716,-87.4767511
47901,40.4177784,-86.8896327
47904,40.4386323,-86.8769205
47905,40.420136,-86.7659877
47906,40.4796492,-86.9892182
47907,40.4243949,-86.9154855
47909,40.3245629,-86.8963025
47916,39.9835357,-87.0553096
47917,40.4668399,-87.4734261
47918,40.2986777,-87.1980051
47920,40.5407591,-86.8338635
47921,40.4771387,-87.3753888
47922,40.8769484,-87.3489112
47923,40.6104015,-86.9400026
47924,40.4879449,-86.7628465
2190,42.1667306,-70.9523629
2191,42.243453,-70.942033
2199,42.3474761,-71.082035
2203,42.3605882,-71.058737
2210,42.3474715,-71.0392708
2215,42.3476346,-71.1030821
2301,42.0783714,-71.0423041
2302,42.0889069,-70.998375
2322,42.1324607,-71.054013
2324,41.9723761,-70.9787727
2330,41.8751792,-70.7467149
2332,42.0444072,-70.7060604
2333,42.0371161,-70.9421781
33527,27.9737491,-82.2128059
37312,35.2324611,-84.8798211
37313,35.350141,-85.705056
37315,35.0482663,-85.0515498
33534,27.8284515,-82.3790965
37317,35.0310013,-84.4430558
33538,28.849949,-82.18511
37318,35.1778156,-85.9926519
33540,28.2568967,-82.1329998
33541,28.2340015,-82.2213595
37321,35.5021033,-85.0080244
33542,28.2357797,-82.1776172
37322,35.5019589,-84.8250706
33543,28.212909,-82.2963857
33544,28.2540656,-82.3663596
33545,28.268044,-82.2995125
37323,35.0961827,-84.8165325
33547,27.7899838,-82.1358055
33548,28.146279,-82.482303
33549,28.1379437,-82.4462524
37324,35.2397544,-85.9871648
33556,28.1348086,-82.5914585
37325,35.251359,-84.5917184
37326,35.0400265,-84.3846798
33558,28.1653442,-82.5106848
33559,28.1609539,-82.4146625
37327,35.4376473,-85.4152091
37328,35.0369421,-86.3573743
37329,35.3943582,-84.4610199
33563,28.0172218,-82.1249531
33565,28.0859061,-82.1481135
37330,35.2796369,-86.1306027
33566,27.9779643,-82.0957092
37331,35.3193118,-84.5298333
33567,27.9206094,-82.1167723
37332,35.5987008,-84.9719471
37333,35.1537532,-84.3354461
5847,44.7934371,-72.4584514
5850,44.541247,-72.014699
5851,44.5571323,-72.0805897
5853,44.8959364,-71.9412652
5855,44.9271314,-72.1922364
5857,44.9289112,-72.3127003
5858,44.5587869,-71.8169167
5859,44.9666708,-72.4430349
5860,44.8026605,-72.1039961
5862,44.3181852,-72.2161155
5866,44.6407389,-72.1108852
5867,44.6650706,-72.0359728
5868,44.9021249,-72.3779292
5871,44.6893047,-71.9369553
5872,44.8685267,-72.048033
5873,44.4233577,-72.1951209
5874,44.8834736,-72.4849577
5875,44.7098485,-72.2469562
5901,44.9408065,-71.6547774
5902,45.0095872,-71.4879266
5903,44.9350908,-71.5880089
65324,38.1270149,-93.02976
65325,38.4395461,-93.1887875
65326,38.1658396,-93.13917
65327,38.9739732,-93.4953126
65329,38.6210379,-92.9667007
65330,39.2177259,-92.9528621
65332,38.6243553,-93.4146825
65333,38.9007677,-93.3199413
65334,38.8453104,-93.226858
28616,36.0230706,-81.9201909
28617,36.4807024,-81.3619794
28618,36.2081519,-81.5167679
28619,35.7586026,-81.6024944
28621,36.3150475,-80.9849186
28622,36.1926684,-81.9473474
28623,36.5290758,-80.9734144
28624,36.1283564,-81.4117752
28625,35.869567,-80.8896402
28626,36.2925767,-81.5176324
28627,36.4555549,-81.0044371
28628,35.7263303,-81.7851061
28629,36.346535,-81.3687379
28630,35.8319756,-81.420172
28631,36.5474764,-81.4103559
28634,35.9727831,-80.7572322
28635,36.3054634,-81.126045
28636,35.9394262,-81.0634332
28637,35.7180045,-81.4193601
28638,35.8450928,-81.4779384
28640,36.4048731,-81.3993974
28642,36.2183985,-80.8203118
28643,36.5290589,-81.5408788
28644,36.4261593,-81.2778227
28645,35.9788304,-81.5477788
28646,36.0731084,-81.8469645
28647,35.9380226,-81.9730611
28649,36.335979,-81.2120433
28650,35.5714262,-81.1583902
28651,36.3062145,-81.3087831
83215,43.4431586,-112.8124999
83217,42.777857,-111.9427149
83218,43.3176504,-112.165341
83220,42.377246,-111.4231728
98022,47.2160682,-122.1139056
98023,47.311491,-122.36281
98024,47.5734245,-121.8991824
98026,47.8407354,-122.3326604
83221,43.3240812,-112.552045
83223,42.1850739,-111.4086971
98027,47.4937322,-121.9987242
83226,44.6788075,-114.335707
98028,47.7556649,-122.2480615
83227,44.2489098,-114.5067299
83228,42.2336209,-112.0602305
98029,47.5570813,-122.007756
83232,42.1384628,-111.9710881
83233,42.1350423,-111.237956
98030,47.3672135,-122.1980509
83234,42.422608,-112.1012321
83235,44.5748676,-113.6985731
98031,47.4054791,-122.1957723
83236,43.1910953,-111.872456
83237,42.0274524,-111.7785579
83238,42.3210165,-111.1164288
83239,42.5338094,-111.2901166
98032,47.3919421,-122.2571921
83241,42.5148505,-111.765362
83243,42.0873373,-112.7026312
98033,47.6759816,-122.1935779
83244,44.116959,-113.123916
83245,42.8181196,-112.2077373
98034,47.7161536,-122.2168429
35060,33.5596289,-86.953465
35061,33.4719504,-86.9559594
35062,33.72492,-87.010252
60047,42.2031288,-88.0442058
35063,33.8182236,-87.0206307
35064,33.4760718,-86.9202529
60048,42.2954076,-87.9506111
35068,33.6074167,-86.8309907
35070,34.0092798,-86.7578781
35071,33.6951331,-86.8489624
60050,42.3311469,-88.2951796
35072,33.0935308,-86.0668598
60051,42.3548927,-88.2290495
35073,33.6512532,-86.9869352
35074,33.2223491,-87.1242696
60053,42.0423359,-87.7889465
35077,34.0211645,-86.8326676
35078,33.3244198,-86.4449662
60056,42.0671658,-87.934719
35079,33.938317,-86.7585307
35080,33.2613783,-86.9132975
57755,45.8683261,-103.347178
57756,43.2368722,-102.4937875
57758,45.0176025,-102.9197047
57759,44.2278184,-103.5567981
57760,45.00595,-103.3007571
57761,44.2271394,-102.7385328
57762,44.7533514,-103.6196915
57763,43.1113605,-103.2518954
57764,43.1832105,-102.8379488
57766,43.3976201,-103.1978042
57767,44.1367483,-102.571112
57769,44.2470003,-103.2870456
57770,43.0579967,-102.5896208
57772,43.5335762,-102.5928907
57773,43.5921187,-103.5681702
57775,44.101964,-102.0289496
57776,45.2578398,-103.4887054
57779,44.5637726,-103.7553218
57780,43.7802651,-102.5105418
57782,43.2953079,-103.1366701
57783,44.4563391,-103.9252659
57785,44.4272989,-103.1321545
57787,44.6859039,-102.6502528
57788,44.6169643,-103.2049411
57790,44.0820829,-102.2171976
57791,44.2137896,-102.4623057
57792,44.5093234,-102.3975336
57793,44.5252869,-103.5788115
57794,43.1240342,-102.3948434
57799,44.4987225,-103.8724147
58623,46.1858225,-103.4318045
58649,46.1262739,-102.9228715
58653,46.0904434,-103.1300186
68719,42.9544556,-98.5601533
69201,42.7398013,-100.5670591
69212,42.9329305,-100.8014357
69216,42.9778092,-100.9835902
82701,43.7116357,-104.4338609
34667,28.3914409,-82.6624744
84733,37.2717701,-113.8713059
84734,38.3053384,-110.6520371
73565,34.0199087,-97.8939749
72120,34.902228,-92.2408171
84735,37.6406011,-112.4307717
84736,37.5459974,-111.9893938
72121,35.4553213,-91.7861397
73566,34.6159687,-98.9311137
72122,34.7778892,-92.8083543
73567,34.7459158,-98.1441106
72123,35.2587338,-91.2353974
72125,35.0661917,-92.7906688
73568,34.2520944,-98.2130391
84737,37.036706,-113.274144
73569,33.9361315,-97.7820125
84738,37.1744819,-113.7052525
72126,34.9427606,-92.9162067
84739,38.60627,-112.249362
84740,38.2842879,-112.2643883
73570,34.5146304,-99.1147717
72127,35.1731104,-92.6060466
73571,34.9312875,-99.9003229
72128,34.3130754,-92.6214393
72129,34.3257839,-92.542653
72130,35.6613992,-92.0564376
72131,35.4160528,-92.18954
84741,37.1884517,-112.2492363
84742,37.5401076,-113.2080302
73572,34.3573906,-98.3413413
84743,38.1741835,-112.1384621
72132,34.4462551,-92.2047702
72134,34.6177705,-91.3506109
84744,38.669902,-112.022656
84745,37.2315501,-113.2446169
72135,34.877841,-92.5401004
72136,35.2395304,-92.0004376
84746,37.2427826,-113.3561616
99558,62.6316273,-160.2151055
99559,60.8219545,-161.9524706
99561,60.1512837,-164.2436396
99563,61.5326785,-165.5872889
99564,56.2949431,-158.3937421
99565,56.3040188,-158.4993311
99566,61.2709072,-142.6055157
99567,61.299272,-149.0212019
99568,60.2088872,-151.4042034
99569,58.8049909,-158.5285379
99571,55.9756767,-161.3125173
99572,60.5298935,-149.9525948
99573,61.7123133,-145.9517688
99574,60.3771827,-146.4673024
99575,61.7966975,-158.0810201
99576,60.2740574,-158.6684339
83121,41.8197159,-110.5339048
83122,42.8202694,-110.9465423
83123,42.2211114,-110.250207
83124,41.7731091,-110.2340116
83126,42.5937409,-110.830763
83127,42.9603415,-110.9635798
83128,43.0400791,-110.7222076
83414,43.8614493,-110.93573
45612,39.2070364,-83.2788311
45613,39.0342163,-82.8508997
68446,40.6534016,-96.1754041
68447,40.208885,-96.0726437
68448,40.5594536,-96.0244626
68450,40.363539,-96.2297486
68452,40.3944406,-97.8522881
68453,40.4165473,-97.3257946
68454,40.6918238,-96.2884812
68455,40.820047,-95.8972857
68456,40.9090531,-97.3208606
68457,40.1531933,-95.6993637
68458,40.2274779,-96.5090988
68460,40.8907409,-97.4351402
68461,40.7623337,-96.5114323
68462,40.9521295,-96.5196589
68463,40.8758033,-96.129031
68464,40.4286608,-97.2070249
72432,35.5526235,-90.7201742
72433,36.0257406,-91.0476393
72434,36.217536,-91.1563516
72435,36.3157591,-90.5790997
72436,36.2397288,-90.4799905
72437,35.8480398,-90.4585579
73801,36.4854334,-99.4127482
72438,35.9490866,-90.2223502
72440,35.98614,-91.28162
72441,36.4369481,-90.3853077
72442,35.8185721,-90.1866927
73832,36.0493926,-99.6890488
72443,36.17577,-90.4114139
72444,36.4286486,-90.8527887
72445,35.9765093,-91.0266066
73834,36.8465233,-99.5402988
72447,35.9087847,-90.3283608
84034,39.9923707,-113.8789331
72449,36.1774623,-90.8196343
73835,35.9685508,-99.2185863
73838,36.2378727,-98.8954891
73840,36.3561482,-99.6148475
73841,36.5588779,-99.6241355
73842,36.8183399,-99.1985732
73843,36.3985323,-99.814293
72450,36.0795465,-90.5164403
72453,36.2945727,-90.7080087
72454,36.4067779,-90.2026585
72455,36.3196482,-91.0291673
50322,41.6341638,-93.7343597
50323,41.6256323,-93.79365
50324,41.6044169,-93.712846
50325,41.6132426,-93.7978713
50327,41.586369,-93.4877056
50401,43.1531687,-93.1998201
50420,42.8041991,-93.4603995
50421,42.8434649,-93.6184039
50423,43.1182236,-93.8144654
50424,43.3944301,-93.9338456
50426,43.4154812,-93.0171326
50428,43.1369333,-93.3971074
50430,42.9815511,-93.9539734
50431,42.7371132,-93.3682228
50432,43.2239147,-93.797954
41085,39.0364097,-84.3933324
41086,38.6892051,-84.8714404
41091,38.9102666,-84.7363273
41092,38.8156136,-84.6882133
41093,38.3781378,-83.5531798
41094,38.8827544,-84.6241082
41095,38.7601027,-84.8621525
41097,38.6211786,-84.5814436
41098,38.5868697,-85.008171
41099,39.0358929,-84.4681889
41101,38.4725858,-82.6458253
41102,38.4276278,-82.7301848
41121,38.4394047,-82.8336744
41124,38.0648347,-82.8693129
41129,38.3209256,-82.6562571
41132,38.2568425,-82.823182
41135,38.3442912,-83.3019833
41139,38.5155452,-82.7283498
41141,38.538086,-83.170621
41142,38.2776764,-83.073053
41143,38.3349367,-82.97524
41144,38.5407973,-82.9425174
41146,38.2791785,-82.896024
41149,38.1098111,-83.0976628
41159,38.0104082,-82.9750823
41164,38.2884036,-83.1572
41166,38.6371992,-83.0936458
41168,38.307054,-82.7505603
41169,38.542338,-82.761946
41171,38.0888554,-83.1062529
41174,38.706272,-83.0070798
41175,38.6488659,-82.9720768
41179,38.5350468,-83.3701427
40041,38.2559045,-85.6641611
48032,43.133203,-82.5969516
40045,38.6869746,-85.3585854
38614,34.1570438,-90.5977373
40046,38.0239307,-85.1697914
48033,42.4593218,-83.2932048
48034,42.4969265,-83.2910923
38617,34.3518116,-90.5184748
40047,38.039402,-85.5552393
40048,37.8470403,-85.4702645
40049,37.6635242,-85.3950254
32034,30.6096916,-81.4917195
40050,38.4460365,-85.186747
40051,37.6770688,-85.551473
40052,37.6522258,-85.5795832
48035,42.5565996,-82.9075891
40055,38.4952024,-85.3260249
38618,34.7162819,-89.937848
32038,29.9349359,-82.6922335
40056,38.3038128,-85.4901411
11211,40.7125973,-73.9530981
11212,40.6629321,-73.9130189
11213,40.6710795,-73.9363417
11214,40.5991479,-73.9960898
11215,40.6626879,-73.9867402
11216,40.6807686,-73.9493128
11217,40.6823056,-73.9780993
11218,40.6434769,-73.9760418
11219,40.6326665,-73.9966687
47925,40.8782811,-86.7484028
47926,40.7803839,-86.5955161
47928,39.9213365,-87.4723131
47929,40.6701591,-86.9127602
47930,40.237087,-86.7423549
47932,40.1343279,-87.4152416
47933,40.0389131,-86.8968486
47940,40.1175792,-86.7466363
47941,40.3761342,-86.7739754
47942,40.6862847,-87.4443028
47943,41.0633825,-87.2734493
47944,40.6159188,-87.3297037
47946,40.9817405,-86.868419
47948,40.7770148,-87.281735
47949,40.0605402,-87.137329
47950,40.8024409,-86.6548567
47951,40.7892544,-87.4444264
47952,39.9596874,-87.2990417
47954,39.8999026,-86.8187789
47955,40.1934735,-86.8666962
47957,41.0861459,-86.8747309
47958,40.1642775,-87.1440438
47959,40.8625741,-86.900695
47960,40.7790147,-86.7510241
47963,40.9841693,-87.4319313
47964,40.9521198,-87.298642
47965,39.9544695,-86.9201889
2338,42.0026344,-70.8637056
2339,42.1229562,-70.8563099
2341,42.0502398,-70.8673595
2343,42.1403459,-70.9978612
2346,41.8780043,-70.8692669
2347,41.8343838,-70.9568262
2351,42.1157637,-70.956597
2356,42.060539,-71.1196708
4987,44.6741485,-69.2518443
4988,44.5701476,-69.3624413
4989,44.4293349,-69.6482941
4992,44.6636565,-70.1626768
6422,41.4689218,-72.6845254
6423,41.4566088,-72.3913506
6424,41.560603,-72.5023286
6426,41.351136,-72.3971637
6758,41.6737337,-73.2457481
76309,33.8952371,-98.5442798
76310,33.7990847,-98.50984
76311,33.9689718,-98.5089425
76351,33.5580248,-98.6954269
76354,34.1032767,-98.6224624
76357,34.0823633,-98.1849654
76360,33.9634768,-98.9611416
76363,33.475952,-99.5518254
76364,34.0320119,-98.9953253
76365,33.7584898,-98.2022505
76366,33.723849,-98.7836716
76367,33.9731997,-98.7209848
76370,33.5273886,-98.8847457
76371,33.4849623,-99.6427067
76372,33.2502025,-98.9255559
76373,34.1317242,-99.1065656
76374,33.3586565,-98.7400556
76377,34.0083184,-98.2585891
76379,33.6682386,-98.4891177
76380,33.621035,-99.2437694
76384,34.1605045,-99.3431397
76388,33.3228359,-99.6421265
76389,33.5130542,-98.4573215
76401,32.2822368,-98.1967208
76402,32.2163258,-98.217165
5904,44.4162172,-71.7065395
5905,44.702095,-71.6794813
5906,44.4830973,-71.7204493
5907,44.9111607,-71.8186969
30165,34.3029064,-85.2691064
31905,32.3787954,-84.9068505
35004,33.6034288,-86.493786
20135,39.0863128,-77.8872261
24604,37.211983,-81.5396685
24701,37.3059506,-81.2049414
24712,37.4630591,-81.0150103
24714,37.4844691,-81.1900727
24715,37.3404572,-81.3240447
24716,37.480043,-81.3718263
24719,37.4871669,-81.3267255
24724,37.3308813,-81.2997571
24726,37.5147514,-81.3520738
24729,37.4498823,-81.2600247
24731,37.3979662,-81.151064
24733,37.4507675,-81.2051935
24736,37.4467554,-81.2812109
24737,37.3522448,-81.2493092
24738,37.3020414,-81.3097004
24740,37.3734567,-81.0047909
24747,37.4316231,-81.2255719
24801,37.4488833,-81.5769889
24808,37.3300262,-81.4224031
24811,37.3991661,-81.7712507
24813,37.3574119,-81.7201132
65335,38.5047131,-93.3421026
65336,38.7927078,-93.5753533
65337,38.7944932,-93.4313787
65338,38.3635473,-93.2799123
65339,39.1959182,-93.3747372
65340,39.0884816,-93.1759345
65344,39.3137908,-93.1922692
65345,38.5378923,-93.1268971
65347,38.9912015,-93.0399793
65348,38.7172694,-92.9711068
65349,39.2304714,-93.0454521
65350,38.6459696,-93.0906717
65351,38.9945189,-93.3813848
65354,38.6557601,-92.8735141
65355,38.2195308,-93.3669589
65360,38.5164111,-93.5175527
65401,37.8992484,-91.7685371
65436,37.6238014,-91.9636098
65438,36.931336,-91.5011015
65439,37.6569685,-91.0642901
65440,37.6199262,-91.1727279
65441,38.0964334,-91.1590179
65443,38.1317134,-92.0946125
65444,37.3777802,-92.0538481
65446,37.777805,-91.2813405
65449,37.852033,-91.4946743
65452,37.9671387,-92.2663425
65453,38.1064929,-91.4398111
65456,37.784607,-91.1897795
65457,37.8079096,-92.0575909
65459,38.0297204,-92.0967322
65461,37.6753571,-92.0424821
65462,37.6833748,-91.8487569
65463,37.85321,-92.7838461
65464,37.1865777,-91.8997824
65466,37.2054588,-91.3484015
28652,36.1000316,-81.9871702
28654,36.0585159,-81.1593045
28655,35.7632655,-81.7498616
28657,36.0219928,-81.9424253
28658,35.6376189,-81.2358434
28659,36.141868,-81.1282682
28660,35.9686146,-80.856248
28662,36.0215163,-81.8991214
28663,36.5320301,-81.3094085
28665,36.2097125,-81.3751282
28666,35.7252712,-81.4706616
28667,35.7714953,-81.4261996
28668,36.4070545,-80.9904852
